z_m,z_cm,B_T,B_mT,beam_radius_mm,s_local,eta_design,v_design_m_s,delta_eff_MHz
9.777249999999999830e-02,9.777250000000000441e+00,5.996546147126317373e-03,5.996546147126317727e+00,6.566274193548387039e+00,8.683987443915096582e-01,4.647823420981398446e-01,2.058606706286017811e+02,0.000000000000000000e+00
9.786499999999999366e-02,9.786500000000000199e+00,6.016417746335188561e-03,6.016417746335188887e+00,6.566870967741936127e+00,8.682409175010210589e-01,4.647371275126493395e-01,2.057497254613793132e+02,0.000000000000000000e+00
9.795750000000000290e-02,9.795749999999999957e+00,6.036298131875846018e-03,6.036298131875845741e+00,6.567467741935484327e+00,8.680831336329301040e-01,4.646919176154312159e-01,2.056387312391694024e+02,0.000000000000000000e+00
9.804999999999999827e-02,9.804999999999999716e+00,6.056187318184058296e-03,6.056187318184058199e+00,6.568064516129031638e+00,8.679253927716014116e-01,4.646467124063161092e-01,2.055276878813757264e+02,0.000000000000000000e+00
9.814249999999999363e-02,9.814249999999999474e+00,6.076085319733099538e-03,6.076085319733099510e+00,6.568661290322579838e+00,8.677676949014064833e-01,4.646015118851347658e-01,2.054165953071924662e+02,0.000000000000000000e+00
9.823500000000000287e-02,9.823500000000001009e+00,6.095992151033912537e-03,6.095992151033912343e+00,6.569258064516129814e+00,8.676100400067240370e-01,4.645563160517172663e-01,2.053054534356035674e+02,0.000000000000000000e+00
9.832749999999999824e-02,9.832749999999998991e+00,6.115907826635223234e-03,6.115907826635223365e+00,6.569854838709678013e+00,8.674524280719407843e-01,4.645111249058943015e-01,2.051942621853820299e+02,0.000000000000000000e+00
9.841999999999999360e-02,9.841999999999998749e+00,6.135832361123674285e-03,6.135832361123674694e+00,6.570451612903226213e+00,8.672948590814492098e-01,4.644659384474955077e-01,2.050830214750890832e+02,0.000000000000000000e+00
9.851250000000000284e-02,9.851250000000000284e+00,6.155765769123999406e-03,6.155765769123999753e+00,6.571048387096774412e+00,8.671373330196493479e-01,4.644207566763509654e-01,2.049717312230734194e+02,0.000000000000000000e+00
9.860499999999999821e-02,9.860500000000000043e+00,6.175708065299094496e-03,6.175708065299094329e+00,6.571645161290322612e+00,8.669798498709488932e-01,4.643755795922902552e-01,2.048603913474705394e+02,0.000000000000000000e+00
9.869749999999999357e-02,9.869749999999999801e+00,6.195659264350228401e-03,6.195659264350227957e+00,6.572241935483871700e+00,8.668224096197613138e-01,4.643304071951427359e-01,2.047490017662017578e+02,0.000000000000000000e+00
9.879000000000000281e-02,9.878999999999999559e+00,6.215619381017150474e-03,6.215619381017150502e+00,6.572838709677419011e+00,8.666650122505088483e-01,4.642852394847379882e-01,2.046375623969735784e+02,0.000000000000000000e+00
9.888249999999999817e-02,9.888249999999999318e+00,6.235588430078214603e-03,6.235588430078214728e+00,6.573435483870968099e+00,8.665076577476193975e-01,4.642400764609049268e-01,2.045260731572769259e+02,0.000000000000000000e+00
9.897499999999999354e-02,9.897499999999999076e+00,6.255566426350560490e-03,6.255566426350560150e+00,6.574032258064516299e+00,8.663503460955285229e-01,4.641949181234725774e-01,2.044145339643862087e+02,0.000000000000000000e+00
9.906750000000000278e-02,9.906750000000000611e+00,6.275553384690220338e-03,6.275553384690220504e+00,6.574629032258064498e+00,8.661930772786792243e-01,4.641497644722697435e-01,2.043029447353586647e+02,0.000000000000000000e+00
9.915999999999999814e-02,9.916000000000000369e+00,6.295549319992269771e-03,6.295549319992269410e+00,6.575225806451612698e+00,8.660358512815207188e-01,4.641046155071249513e-01,2.041913053870335943e+02,0.000000000000000000e+00
9.925249999999999351e-02,9.925250000000000128e+00,6.315554247190982226e-03,6.315554247190982018e+00,6.575822580645161786e+00,8.658786680885093290e-01,4.640594712278664491e-01,2.040796158360313939e+02,0.000000000000000000e+00
9.934500000000000275e-02,9.934499999999999886e+00,6.335568181259985075e-03,6.335568181259985110e+00,6.576419354838709985e+00,8.657215276841095930e-01,4.640143316343227076e-01,2.039678759987527883e+02,0.000000000000000000e+00
9.943749999999999811e-02,9.943749999999999645e+00,6.355591137212353303e-03,6.355591137212353026e+00,6.577016129032258185e+00,8.655644300527918222e-01,4.639691967263215866e-01,2.038560857913782058e+02,0.000000000000000000e+00
9.952999999999999348e-02,9.952999999999999403e+00,6.375623130100814204e-03,6.375623130100814606e+00,6.577612903225806384e+00,8.654073751790340996e-01,4.639240665036911127e-01,2.037442451298668118e+02,0.000000000000000000e+00
9.962250000000000272e-02,9.962250000000000938e+00,6.395664175017858402e-03,6.395664175017858000e+00,6.578209677419354584e+00,8.652503630473210583e-01,4.638789409662587571e-01,2.036323539299556273e+02,0.000000000000000000e+00
9.971499999999999808e-02,9.971499999999998920e+00,6.415714287095885572e-03,6.415714287095885204e+00,6.578806451612902784e+00,8.650933936421448811e-01,4.638338201138522132e-01,2.035204121071589611e+02,0.000000000000000000e+00
9.980749999999999345e-02,9.980749999999998678e+00,6.435773481507370102e-03,6.435773481507370164e+00,6.579403225806450983e+00,8.649364669480040790e-01,4.637887039462986749e-01,2.034084195767673009e+02,0.000000000000000000e+00
9.990000000000000269e-02,9.990000000000000213e+00,6.455841773465010279e-03,6.455841773465010647e+00,6.580000000000000071e+00,8.647795829494046016e-01,4.637435924634251139e-01,2.032963762538466312e+02,0.000000000000000000e+00
9.999249999999999805e-02,9.999249999999999972e+00,6.475919178221843653e-03,6.475919178221843708e+00,6.580596774193548271e+00,8.646227416308600588e-01,4.636984856650588349e-01,2.031842820532376663e+02,0.000000000000000000e+00
1.000849999999999934e-01,1.000849999999999973e+01,6.496005711071447392e-03,6.496005711071447308e+00,6.581193548387097358e+00,8.644659429768895009e-01,4.636533835510261992e-01,2.030721368895547982e+02,0.000000000000000000e+00
1.001775000000000027e-01,1.001774999999999949e+01,6.516101387348038898e-03,6.516101387348038898e+00,6.581790322580644670e+00,8.643091869720210818e-01,4.636082861211542339e-01,2.029599406771855570e+02,0.000000000000000000e+00
1.002699999999999980e-01,1.002699999999999925e+01,6.536206222426660557e-03,6.536206222426660162e+00,6.582387096774193758e+00,8.641524736007880625e-01,4.635631933752689116e-01,2.028476933302894736e+02,0.000000000000000000e+00
1.003624999999999934e-01,1.003624999999999901e+01,6.556320231723319382e-03,6.556320231723319125e+00,6.582983870967741957e+00,8.639958028477318086e-01,4.635181053131968154e-01,2.027353947627974264e+02,0.000000000000000000e+00
1.004550000000000026e-01,1.004550000000000054e+01,6.576443430695138800e-03,6.576443430695138481e+00,6.583580645161291045e+00,8.638391746974002361e-01,4.634730219347638069e-01,2.026230448884107318e+02,0.000000000000000000e+00
1.005474999999999980e-01,1.005475000000000030e+01,6.596575834840510445e-03,6.596575834840510133e+00,6.584177419354839245e+00,8.636825891343485884e-01,4.634279432397958032e-01,2.025106436206002627e+02,0.000000000000000000e+00
1.006399999999999934e-01,1.006400000000000006e+01,6.616717459699242472e-03,6.616717459699242632e+00,6.584774193548387444e+00,8.635260461431386592e-01,4.633828692281184436e-01,2.023981908726056815e+02,0.000000000000000000e+00
1.007325000000000026e-01,1.007324999999999982e+01,6.636868320852758185e-03,6.636868320852758352e+00,6.585370967741935644e+00,8.633695457083397917e-01,4.633377998995573122e-01,2.022856865574343317e+02,0.000000000000000000e+00
1.008249999999999980e-01,1.008249999999999957e+01,6.657028433924161090e-03,6.657028433924160993e+00,6.585967741935483843e+00,8.632130878145281017e-01,4.632927352539377708e-01,2.021731305878608111e+02,0.000000000000000000e+00
1.009174999999999933e-01,1.009174999999999933e+01,6.677197814578501173e-03,6.677197814578501145e+00,6.586564516129032043e+00,8.630566724462860329e-01,4.632476752910847928e-01,2.020605228764255514e+02,0.000000000000000000e+00
1.010100000000000026e-01,1.010100000000000087e+01,6.697376478522830412e-03,6.697376478522830467e+00,6.587161290322580243e+00,8.629002995882040228e-01,4.632026200108234626e-01,2.019478633354345050e+02,0.000000000000000000e+00
1.011024999999999979e-01,1.011025000000000063e+01,6.717564441506431762e-03,6.717564441506431727e+00,6.587758064516129330e+00,8.627439692248788372e-01,4.631575694129784759e-01,2.018351518769577808e+02,0.000000000000000000e+00
1.011949999999999933e-01,1.011949999999999861e+01,6.737761719320944920e-03,6.737761719320944920e+00,6.588354838709677530e+00,8.625876813409153465e-01,4.631125234973747506e-01,2.017223884128290479e+02,0.000000000000000000e+00
1.012875000000000025e-01,1.012875000000000014e+01,6.757968327800532859e-03,6.757968327800532471e+00,6.588951612903225730e+00,8.624314359209230840e-01,4.630674822638362054e-01,2.016095728546445685e+02,0.000000000000000000e+00
1.013799999999999979e-01,1.013799999999999990e+01,6.778184282822034487e-03,6.778184282822034668e+00,6.589548387096773929e+00,8.622752329495211310e-01,4.630224457121875914e-01,2.014967051137623457e+02,0.000000000000000000e+00
1.014724999999999933e-01,1.014724999999999966e+01,6.798409600305149389e-03,6.798409600305149070e+00,6.590145161290323017e+00,8.621190724113334536e-01,4.629774138422526053e-01,2.013837851013010436e+02,0.000000000000000000e+00
1.015650000000000025e-01,1.015649999999999942e+01,6.818644296212554926e-03,6.818644296212554856e+00,6.590741935483871217e+00,8.619629542909922337e-01,4.629323866538552767e-01,2.012708127281393899e+02,0.000000000000000000e+00
1.016574999999999979e-01,1.016574999999999918e+01,6.838888386550120470e-03,6.838888386550120657e+00,6.591338709677419416e+00,8.618068785731367587e-01,4.628873641468194133e-01,2.011577879049150397e+02,0.000000000000000000e+00
1.017499999999999932e-01,1.017499999999999893e+01,6.859141887367031440e-03,6.859141887367031565e+00,6.591935483870967616e+00,8.616508452424123110e-01,4.628423463209684896e-01,2.010447105420236937e+02,0.000000000000000000e+00
1.018425000000000025e-01,1.018425000000000047e+01,6.879404814755977517e-03,6.879404814755977426e+00,6.592532258064515815e+00,8.614948542834715006e-01,4.627973331761258136e-01,2.009315805496182747e+02,0.000000000000000000e+00
1.019349999999999978e-01,1.019350000000000023e+01,6.899677184853284483e-03,6.899677184853284295e+00,6.593129032258064903e+00,8.613389056809740429e-01,4.627523247121145267e-01,2.008183978376079892e+02,0.000000000000000000e+00
1.020274999999999932e-01,1.020274999999999999e+01,6.919959013839124123e-03,6.919959013839124040e+00,6.593725806451613103e+00,8.611829994195866478e-01,4.627073209287577704e-01,2.007051623156572759e+02,0.000000000000000000e+00
1.021200000000000024e-01,1.021199999999999974e+01,6.940250317937652139e-03,6.940250317937652014e+00,6.594322580645162191e+00,8.610271354839827973e-01,4.626623218258782977e-01,2.005918738931850385e+02,0.000000000000000000e+00
1.022124999999999978e-01,1.022124999999999950e+01,6.960551113417179879e-03,6.960551113417180247e+00,6.594919354838709502e+00,8.608713138588430791e-01,4.626173274032987504e-01,2.004785324793636505e+02,0.000000000000000000e+00
1.023049999999999932e-01,1.023049999999999926e+01,6.980861416590346952e-03,6.980861416590347091e+00,6.595516129032257702e+00,8.607155345288545201e-01,4.625723376608415482e-01,2.003651379831179895e+02,0.000000000000000000e+00
1.023975000000000024e-01,1.023975000000000080e+01,7.001181243814270407e-03,7.001181243814269983e+00,6.596112903225805901e+00,8.605597974787116966e-01,4.625273525983290002e-01,2.002516903131245272e+02,0.000000000000000000e+00
1.024899999999999978e-01,1.024900000000000055e+01,7.021510611490737290e-03,7.021510611490737297e+00,6.596709677419354989e+00,8.604041026931156244e-01,4.624823722155831929e-01,2.001381893778104768e+02,0.000000000000000000e+00
1.025824999999999931e-01,1.025824999999999854e+01,7.041849536066385924e-03,7.041849536066385973e+00,6.597306451612903189e+00,8.602484501567747577e-01,4.624373965124261576e-01,2.000246350853525712e+02,0.000000000000000000e+00
1.026750000000000024e-01,1.026750000000000007e+01,7.062198034032849889e-03,7.062198034032849847e+00,6.597903225806452276e+00,8.600928398544041009e-01,4.623924254886796481e-01,1.999110273436763237e+02,0.000000000000000000e+00
1.027674999999999977e-01,1.027674999999999983e+01,7.082556121926906340e-03,7.082556121926906201e+00,6.598500000000000476e+00,8.599372717707252090e-01,4.623474591441650849e-01,1.997973660604552038e+02,0.000000000000000000e+00
1.028599999999999931e-01,1.028599999999999959e+01,7.102923816330730146e-03,7.102923816330729778e+00,6.599096774193548676e+00,8.597817458904676302e-01,4.623024974787039998e-01,1.996836511431092447e+02,0.000000000000000000e+00
1.029525000000000023e-01,1.029524999999999935e+01,7.123301133871984964e-03,7.123301133871985158e+00,6.599693548387095987e+00,8.596262621983670194e-01,4.622575404921176467e-01,1.995698824988045317e+02,0.000000000000000000e+00
1.030449999999999977e-01,1.030449999999999910e+01,7.143688091224053953e-03,7.143688091224054126e+00,6.600290322580645075e+00,8.594708206791651373e-01,4.622125881842267803e-01,1.994560600344518377e+02,0.000000000000000000e+00
1.031374999999999931e-01,1.031374999999999886e+01,7.164084705106171617e-03,7.164084705106171569e+00,6.600887096774193274e+00,8.593154213176131817e-01,4.621676405548527100e-01,1.993421836567059700e+02,0.000000000000000000e+00
1.032300000000000023e-01,1.032300000000000040e+01,7.184490992283643247e-03,7.184490992283643074e+00,6.601483870967742362e+00,8.591600640984661252e-01,4.621226976038156908e-01,1.992282532719645474e+02,0.000000000000000000e+00
1.033224999999999977e-01,1.033225000000000016e+01,7.204906969567975022e-03,7.204906969567974606e+00,6.602080645161290562e+00,8.590047490064884883e-01,4.620777593309366438e-01,1.991142687863671767e+02,0.000000000000000000e+00
1.034149999999999930e-01,1.034149999999999991e+01,7.225332653817089119e-03,7.225332653817089223e+00,6.602677419354838761e+00,8.588494760264497874e-01,4.620328257360356017e-01,1.990002301057943441e+02,0.000000000000000000e+00
1.035075000000000023e-01,1.035074999999999967e+01,7.245768061935504989e-03,7.245768061935504711e+00,6.603274193548386961e+00,8.586942451431274215e-01,4.619878968189328194e-01,1.988861371358664485e+02,0.000000000000000000e+00
1.035999999999999976e-01,1.035999999999999943e+01,7.266213210874471196e-03,7.266213210874471251e+00,6.603870967741935161e+00,8.585390563413054510e-01,4.619429725794483854e-01,1.987719897819428923e+02,0.000000000000000000e+00
1.036924999999999930e-01,1.036924999999999919e+01,7.286668117632209146e-03,7.286668117632209452e+00,6.604467741935484248e+00,8.583839096057741536e-01,4.618980530174017218e-01,1.986577879491208876e+02,0.000000000000000000e+00
1.037850000000000023e-01,1.037850000000000072e+01,7.307132799254050133e-03,7.307132799254049793e+00,6.605064516129032448e+00,8.582288049213323555e-01,4.618531381326129726e-01,1.985435315422346036e+02,0.000000000000000000e+00
1.038774999999999976e-01,1.038775000000000048e+01,7.327607272832643501e-03,7.327607272832643126e+00,6.605661290322580648e+00,8.580737422727842123e-01,4.618082279249012823e-01,1.984292204658540584e+02,0.000000000000000000e+00
1.039699999999999930e-01,1.039699999999999847e+01,7.348091555508105832e-03,7.348091555508105444e+00,6.606258064516128847e+00,8.579187216449410958e-01,4.617633223940860177e-01,1.983148546242841803e+02,0.000000000000000000e+00
1.040625000000000022e-01,1.040625000000000000e+01,7.368585664468257738e-03,7.368585664468257690e+00,6.606854838709677935e+00,8.577637430226211501e-01,4.617184215399862124e-01,1.982004339215636719e+02,0.000000000000000000e+00
1.041549999999999976e-01,1.041549999999999976e+01,7.389089616948755698e-03,7.389089616948755435e+00,6.607451612903226135e+00,8.576088063906502912e-01,4.616735253624209001e-01,1.980859582614640431e+02,0.000000000000000000e+00
1.042474999999999929e-01,1.042474999999999952e+01,7.409603430233318438e-03,7.409603430233318022e+00,6.608048387096775222e+00,8.574539117338597638e-01,4.616286338612086704e-01,1.979714275474885881e+02,0.000000000000000000e+00
