z_m,B_T,target_region,z_mm,B_mT
0.13468,0.01482992155946746,original_variable_s_data,134.68,14.82992155946746
0.1347725,0.014855064551925604,original_variable_s_data,134.77249999999998,14.855064551925604
0.13486499999999998,0.014880227689678087,original_variable_s_data,134.86499999999998,14.880227689678087
0.1349575,0.014905411027368736,original_variable_s_data,134.9575,14.905411027368736
0.13505,0.01493061461988213,original_variable_s_data,135.05,14.93061461988213
0.1351425,0.014955838522345067,original_variable_s_data,135.1425,14.955838522345067
0.135235,0.014981082790128072,original_variable_s_data,135.23499999999999,14.981082790128072
0.1353275,0.01500634747884692,original_variable_s_data,135.3275,15.00634747884692
0.13541999999999998,0.015031632644364107,original_variable_s_data,135.42,15.031632644364107
0.1355125,0.015056938342790456,original_variable_s_data,135.51250000000002,15.056938342790456
0.135605,0.015082264630486567,original_variable_s_data,135.605,15.082264630486566
0.1356975,0.015107611564064472,original_variable_s_data,135.6975,15.107611564064472
0.13579,0.015132979200389132,original_variable_s_data,135.79,15.132979200389132
0.1358825,0.015158367596580036,original_variable_s_data,135.8825,15.158367596580035
0.13597499999999998,0.015183776810012824,original_variable_s_data,135.975,15.183776810012823
0.1360675,0.015209206898320851,original_variable_s_data,136.0675,15.20920689832085
