z_mm,B_target_mT,B_sim_mT,residual_mT,in_active_0_185mm,acceptance_residual_with_start_0p1mT_deadband_mT
96.2578125,16.42821617442915,16.413307209672485,-0.0149089647566644,True,-0.0149089647566644
96.546875,16.468859991411712,16.452444732760473,-0.0164152586512381,True,-0.0164152586512381
96.8359375,16.50962641568263,16.491729106297942,-0.0178973093846873,True,-0.0178973093846873
97.125,16.55039283995355,16.531171383708692,-0.0192214562448576,True,-0.0192214562448576
97.4140625,16.59128763114713,16.57078207280719,-0.0205055583399373,True,-0.0205055583399373
97.703125,16.632189679834564,16.610571067683136,-0.0216186121514312,True,-0.0216186121514312
97.9921875,16.67320214287649,16.650547585103553,-0.0226545577729359,True,-0.0226545577729359
98.28125,16.714241178667628,16.69072010573032,-0.0235210729373075,True,-0.0235210729373075
98.5703125,16.75537230870654,16.73109632041072,-0.0242759882958208,True,-0.0242759882958208
98.859375,16.796549717261925,16.77168308176026,-0.024866635501667,True,-0.024866635501667
99.1484375,16.83780052302539,16.81248636122032,-0.0253141618050713,True,-0.0253141618050713
99.4375,16.87911771352483,16.85351121173833,-0.0256065017865021,True,-0.0256065017865021
99.7265625,16.92048921756498,16.894761736184662,-0.0257274813803172,True,-0.0257274813803172
100.015625,16.961947623270266,16.93624106158974,-0.0257065616805253,True,-0.0257065616805253
100.3046875,17.003440862214585,16.977951319255308,-0.0254895429592783,True,-0.0254895429592783
100.59375,17.045041941049615,17.019893630766138,-0.0251483102834751,True,-0.0251483102834751
100.8828125,17.08665796585699,17.062068099902827,-0.024589865954161,True,-0.024589865954161
101.171875,17.128403201005998,17.104473810431934,-0.0239293905740616,True,-0.0239293905740616
101.4609375,17.170148436155003,17.14710882972656,-0.0230396064284446,True,-0.0230396064284446
101.75,17.212033977752697,17.189970218148886,-0.0220637596038096,True,-0.0220637596038096
102.0390625,17.253924878277246,17.233054044105423,-0.0208708341718245,True,-0.0208708341718245
102.328125,17.295936887276543,17.276355404665317,-0.0195814826112264,True,-0.0195814826112264
102.6171875,17.3379749887521,17.31986845161323,-0.0181065371388684,True,-0.0181065371388684
102.90625,17.380114587867162,17.363586422788753,-0.016528165078411,True,-0.016528165078411
103.1953125,17.422301453039847,17.407501678546044,-0.0147997744938017,True,-0.0147997744938017
103.484375,17.46456978107296,17.451605743148566,-0.0129640379243935,True,-0.0129640379243935
103.7734375,17.506907000537428,17.495889350895382,-0.0110176496420436,True,-0.0110176496420436
104.0625,17.54930521268474,17.540342496756832,-0.0089627159279084,True,-0.0089627159279084
104.3515625,17.59179440558397,17.584954491278882,-0.0068399143050845,True,-0.0068399143050845
104.640625,17.63432367374804,17.629714019496532,-0.0046096542515097,True,-0.0046096542515097
104.9296875,17.676966488495854,17.674609203578246,-0.0023572849176083,True,-0.0023572849176083
105.21875,17.719628001605077,17.719627668904266,-3.327008113451768e-07,True,-3.327008113451768e-07
105.5078125,17.762426116632362,17.764756613263394,0.0023304966310332,True,0.0023304966310332
105.796875,17.805224231659643,17.809982878834475,0.0047586471748316,True,0.0047586471748316
106.0859375,17.848176205492955,17.855293026600886,0.0071168211079296,True,0.0071168211079296
106.375,17.891131330018542,17.900673412829455,0.0095420828109156,True,0.0095420828109156
106.6640625,17.934219719847434,17.94611026722863,0.0118905473811964,True,0.0118905473811964
106.953125,17.977333594674572,17.991589772386018,0.0142561777114469,True,0.0142561777114469
107.2421875,18.02055967490003,18.037098144071468,0.0165384691714377,True,0.0165384691714377
107.53125,18.063834073239605,18.082621711979904,0.018787638740296,True,0.018787638740296
107.8203125,18.10719913748882,18.128147000478094,0.0209478629892775,True,0.0209478629892775
108.109375,18.15063586581033,18.173660808911663,0.02302494310134,True,0.02302494310134
108.3984375,18.194141227321616,18.2191502910233,0.0250090637016822,True,0.0250090637016822
108.6875,18.237742126233087,18.264603033030085,0.0268609067969952,True,0.0268609067969952
108.9765625,18.281389118249823,18.31000712990861,0.0286180116587861,True,0.0286180116587861
109.265625,18.325156063407945,18.35535125943929,0.0301951960313476,True,0.0301951960313476
109.5546875,18.36894603958157,18.400624753568007,0.0316787139864396,True,0.0316787139864396
109.84375,18.412880942633176,18.445817666652967,0.0329367240197928,True,0.0329367240197928
110.1328125,18.45681584568479,18.490920840178013,0.0341049944932239,True,0.0341049944932239
110.421875,18.50092008699202,18.53592596352996,0.0350058765379371,True,0.0350058765379371
110.7109375,18.545024896548437,18.58082563045777,0.035800733909342,True,0.035800733909342
111.0,18.58927687878307,18.6256133908546,0.0363365120715254,True,0.0363365120715254
111.2890625,18.63355358142851,18.67028379753009,0.0367302161015763,True,0.0367302161015763
111.578125,18.67795476099614,18.714832447669824,0.0368776866736843,True,0.0368776866736843
111.8671875,18.722405382331928,18.759256018711,0.0368506363790689,True,0.0368506363790689
112.15625,18.766957238835225,18.803552298397904,0.036595059562678,True,0.036595059562678
112.4453125,18.81158384456105,18.847720208817893,0.036136364256846,True,0.036136364256846
112.734375,18.856287881290477,18.89175982425664,0.0354719429661656,True,0.0354719429661656
113.0234375,18.901092578324597,18.93567238275213,0.0345798044275383,True,0.0345798044275383
113.3125,18.94595032276111,18.979460291267312,0.0335099685062033,True,0.0335099685062033
113.6015625,18.990935260401084,19.023127124443384,0.0321918640423003,True,0.0321918640423003
113.890625,19.035948264731186,19.06667761693736,0.030729352206181,True,0.030729352206181
114.1796875,19.08111563585696,19.110117649388968,0.029002013532009,True,0.029002013532009
114.46875,19.126285477500403,19.153454228103005,0.0271687506026019,True,0.0271687506026019
114.7578125,19.17163751982168,19.1966954585726,0.0250579387509261,True,0.0250579387509261
115.046875,19.21698956214295,19.23985051300729,0.0228609508643451,True,0.0228609508643451
115.3359375,19.26250479932196,19.282929592065763,0.0204247927438026,True,0.0204247927438026
115.625,19.308043796671814,19.325943881026973,0.0179000843551525,True,0.0179000843551525
115.9140625,19.353721435177672,19.36890550066501,0.0151840654873426,True,0.0151840654873426
116.203125,19.39944971885466,19.411827453121,0.0123777342663326,True,0.0123777342663326
116.4921875,19.44529146396185,19.45472356309116,0.0094320991293056,True,0.0094320991293056
116.78125,19.49121141412262,19.49760841467208,0.0063970005494615,True,0.0063970005494615
117.0703125,19.53721900002742,19.540497284222944,0.0032782841955236,True,0.0032782841955236
117.359375,19.58333304713237,19.58340606961999,7.302248761567598e-05,True,7.302248761567598e-05
117.6484375,19.62950823760349,19.62635121629032,-0.0031570213131736,True,-0.0031570213131736
117.9375,19.67581886391793,19.66934964042063,-0.006469223497299,True,-0.006469223497299
118.2265625,19.72216345296408,19.71241864974196,-0.0097448032221197,True,-0.0097448032221197
118.515625,19.768673194117365,19.755575862293565,-0.0130973318238011,True,-0.0130973318238011
118.8046875,19.815189006672227,19.79883912356824,-0.0163498831039915,True,-0.0163498831039915
119.09375,19.86190045327789,19.842226422438337,-0.0196740308395539,True,-0.0196740308395539
119.3828125,19.90861189988355,19.88575580625554,-0.0228560936280097,True,-0.0228560936280097
119.671875,19.95550514524245,19.929445295509847,-0.026059849732609,True,-0.026059849732609
119.9609375,20.00242094458202,19.973312798423525,-0.0291081461584949,True,-0.0291081461584949
120.25,20.04949186462145,20.01737602584483,-0.0321158387766203,True,-0.0321158387766203
120.5390625,20.09661472239521,20.06165240679396,-0.0349623156012425,True,-0.0349623156012425
120.828125,20.14386529935321,20.10615900500127,-0.0377062943519405,True,-0.0377062943519405
121.1171875,20.191197981501094,20.150912436764308,-0.0402855447367879,True,-0.0402855447367879
121.40625,20.238630233357185,20.19592879043717,-0.0427014429200157,True,-0.0427014429200157
121.6953125,20.286175567953315,20.241223547852652,-0.0449520201006616,True,-0.0449520201006616
121.984375,20.333791549283838,20.286811507965307,-0.046980041318527,True,-0.046980041318527
122.2734375,20.38155242850836,20.33270671299176,-0.0488457155165995,True,-0.0488457155165995
122.5625,20.429354231365608,20.37892237731405,-0.0504318540515517,True,-0.0504318540515517
122.8515625,20.47733361355773,20.425470819402065,-0.0518627941556645,True,-0.0518627941556645
123.140625,20.52532336837346,20.47236339700248,-0.0529599713709784,True,-0.0529599713709784
123.4296875,20.573524280169792,20.51961044583509,-0.0539138343346977,True,-0.0539138343346977
123.71875,20.621725191966124,20.567221222030422,-0.0545039699356986,True,-0.0545039699356986
124.0078125,20.67012969524625,20.61520384853851,-0.0549258467077394,True,-0.0549258467077394
124.296875,20.71855523380883,20.66356526573432,-0.0549899680745112,True,-0.0549899680745112
124.5859375,20.7671552387986,20.712311186442555,-0.0548440523560449,True,-0.0548440523560449
124.875,20.815808574137293,20.76144605560182,-0.0543625185354702,True,-0.0543625185354702
125.1640625,20.86460640735009,20.81097301478631,-0.0536333925637809,True,-0.0536333925637809
125.453125,20.91349078474417,20.860893871800684,-0.0525969129434832,True,-0.0525969129434832
125.7421875,20.96248881746896,20.9112090755616,-0.0512797419073597,True,-0.0512797419073597
126.03125,21.01160755999328,20.961917696475943,-0.0496898635173326,True,-0.0496898635173326
126.3203125,21.060808209439305,21.01301741252147,-0.0477907969178362,True,-0.0477907969178362
126.609375,21.110164720600427,21.06450450122981,-0.0456602193706218,True,-0.0456602193706218
126.8984375,21.15957045107581,21.11637383776381,-0.0431966133120007,True,-0.0431966133120007
127.1875,21.20916821756421,21.16861889927143,-0.0405493182927853,True,-0.0405493182927853
127.4765625,21.25878154168956,21.22123177568505,-0.0375497660045111,True,-0.0375497660045111
127.765625,21.308624136254032,21.274203187120108,-0.0344209491339245,True,-0.0344209491339245
128.0546875,21.3584667308185,21.327522508006965,-0.0309442228115346,True,-0.0309442228115346
128.34375,21.408538700662906,21.381177798068272,-0.0273609025946315,True,-0.0273609025946315
128.6328125,21.45862978511397,21.4351558402268,-0.023473944887168,True,-0.023473944887168
128.921875,21.508918277833335,21.48944218549948,-0.0194760923338567,True,-0.0194760923338567
129.21093749999997,21.55926160618279,21.54402120489851,-0.0152404012842832,True,-0.0152404012842832
129.5,21.60976938246465,21.59887614832308,-0.0108932341415651,True,-0.0108932341415651
129.7890625,21.66036880420883,21.65398921038357,-0.0063795938252571,True,-0.0063795938252571
130.078125,21.71109868171093,21.709341603054764,-0.0017570786561664,True,-0.0017570786561664
130.36718749999997,21.76195814526589,21.764913635006643,0.0029554897407503,True,0.0029554897407503
130.65625,21.812913000179247,21.82068479741024,0.0077717972309966,True,0.0077717972309966
130.9453125,21.86403655647642,21.87663385596255,0.0125972994861299,True,0.0125972994861299
131.234375,21.91521932513814,21.932738948819456,0.0175196236813189,True,0.0175196236813189
131.5234375,21.966611131389858,21.98897769006963,0.0223665586797719,True,0.0223665586797719
131.8125,22.01802481194736,22.045327278325303,0.027302466377943,True,0.027302466377943
132.1015625,22.069689135592064,22.101764609950184,0.0320754743581182,True,0.0320754743581182
132.39062499999997,22.121353459236765,22.15826639638913,0.0369129371523661,True,0.0369129371523661
132.6796875,22.173278012557933,22.21480928501172,0.0415312724537896,True,0.0415312724537896
132.96875,22.225219235395727,22.27136998283119,0.0461507474354624,True,0.0461507474354624
133.2578125,22.277385389759942,22.327925382414605,0.050539992654662,True,0.050539992654662
133.54687499999997,22.329608012289786,22.38445268925734,0.0548446769675567,True,0.0548446769675567
133.8359375,22.38201908504653,22.44092954985992,0.0589104648133914,True,0.0589104648133914
134.125,22.43452773101719,22.49733417971398,0.0628064486967901,True,0.0628064486967901
134.4140625,22.487187113304508,22.55364549038209,0.0664583770775863,True,0.0664583770775863
134.703125,22.539986534492463,22.60984321483985,0.0698566803473896,True,0.0698566803473896
134.9921875,22.592897693421296,22.665908030241788,0.0730103368204899,True,0.0730103368204899
135.28125,22.64599277464929,22.72182167727349,0.075828902624201,True,0.075828902624201
135.57031249999997,22.699159255563,22.77756707526242,0.078407819699422,True,0.078407819699422
135.859375,22.752555019974515,22.83312843223894,0.0805734122644244,True,0.0805734122644244
136.1484375,22.805980448786126,22.888491349167023,0.0825109003808992,True,0.0825109003808992
136.4375,22.859682063391748,22.943642917601203,0.0839608542094541,True,0.0839608542094541
136.72656249999997,22.913383677997373,22.998571810071372,0.0851881320740044,True,0.0851881320740044
137.015625,22.96738293051443,23.053268362551577,0.0858854320371499,True,0.0858854320371499
137.3046875,23.02139571202745,23.107724648429038,0.0863289364015848,True,0.0863289364015848
137.59375,23.07566688828941,23.161934543458937,0.0862676551695237,True,0.0862676551695237
137.88281249999997,23.12999630926937,23.21589378126344,0.0858974719940668,True,0.0858974719940668
138.171875,23.18454345405381,23.26959999901284,0.0850565449590327,True,0.0850565449590327
138.4609375,23.23919514937801,23.3230527730095,0.0838576236314898,True,0.0838576236314898
138.74999999999997,23.29402240502892,23.376253643980156,0.0822312389512323,True,0.0822312389512323
139.0390625,23.34900217871366,23.429206131969,0.0802039532553366,True,0.0802039532553366
139.328125,23.40411378827728,23.481915740810532,0.077801952533256,True,0.077801952533256
139.6171875,23.459427620672056,23.53438995224608,0.0749623315740195,True,0.0749623315740195
139.90624999999997,23.51482793115005,23.58663820983036,0.07181027868031,True,0.07181027868031
140.1953125,23.57048198653012,23.638671892853036,0.0681899063229123,True,0.0681899063229123
140.484375,23.626175452254497,23.69050428057244,0.0643288283179444,True,0.0643288283179444
140.7734375,23.68217608683892,23.74215050712592,0.0599744202870039,True,0.0599744202870039
141.06249999999997,23.738176721423333,23.79362750753911,0.0554507861157752,True,0.0554507861157752
141.3515625,23.7945210433976,23.844953955307304,0.0504329119097035,True,0.0504329119097035
141.640625,23.85087481382244,23.89615019206237,0.0452753782399298,True,0.0452753782399298
141.92968749999997,23.90752830184453,23.94723814986996,0.0397098480254265,True,0.0397098480254265
142.21875,23.9642419741231,23.998241266721585,0.0339992925984834,True,0.0339992925984834
142.5078125,24.02120964490444,24.049184395796654,0.0279747508922165,True,0.0279747508922165
142.796875,24.078290203909237,24.10009370906848,0.021803505159245,True,0.021803505159245
143.08593749999997,24.13557720633333,24.15099659581724,0.0154193894839095,True,0.0154193894839095
143.375,24.19303186583736,24.201921556592545,0.0088896907551871,True,0.0088896907551871
143.6640625,24.25064348560609,24.252898093137684,0.0022546075315946,True,0.0022546075315946
143.953125,24.308479698924334,24.303956594750492,-0.0045231041738355,True,-0.0045231041738355
144.24218749999997,24.366421363394902,24.355128221510068,-0.0112931418848397,True,-0.0112931418848397
144.53125,24.424646834670536,24.406444784748427,-0.0182020499221099,True,-0.0182020499221099
144.8203125,24.48292411789067,24.457938625091565,-0.0249854927991052,True,-0.0249854927991052
145.10937499999997,24.541546814074184,24.509642488337214,-0.0319043257369713,True,-0.0319043257369713
145.3984375,24.600169510257704,24.5615893993792,-0.0385801108785006,True,-0.0385801108785006
145.6875,24.65919360559717,24.613812534331984,-0.0453810712651922,True,-0.0453810712651922
145.9765625,24.71822176917134,24.66634509095642,-0.051876678214921,True,-0.051876678214921
146.26562499999997,24.77760162414759,24.719220157439917,-0.0583814667076791,True,-0.0583814667076791
146.5546875,24.837043786655716,24.77247057954413,-0.0645732071115831,True,-0.0645732071115831
146.84375,24.89678575114919,24.82612882610248,-0.0706569250467081,True,-0.0706569250467081
147.1328125,24.95665074758949,24.88022685282954,-0.0764238947599492,True,-0.0764238947599492
147.42187499999997,25.016761355773934,24.934795964397185,-0.0819653913767468,True,-0.0819653913767468
147.7109375,25.07705833992894,24.98986667473928,-0.0871916651896571,True,-0.0871916651896571
148.0,25.13754431742004,25.045468565568783,-0.0920757518512518,True,-0.0920757518512518
148.28906249999997,25.198282778196084,25.10163014312977,-0.0966526350663112,True,-0.0966526350663112
148.578125,25.25915104952461,25.15837869326243,-0.1007723562621819,True,-0.1007723562621819
148.8671875,25.32034082838429,25.215740134931693,-0.1046006934525972,True,-0.1046006934525972
149.15625,25.381598524807877,25.273738872460576,-0.107859652347296,True,-0.107859652347296
149.44531249999997,25.443249834385924,25.332397646815547,-0.1108521875703739,True,-0.1108521875703739
149.734375,25.50490430205377,25.391737386414317,-0.1131669156394579,True,-0.1131669156394579
150.0234375,25.56702774605615,25.451777058063065,-0.1152506879930868,True,-0.1152506879930868
150.3125,25.62915119005852,25.51253351878032,-0.116617671278206,True,-0.116617671278206
150.60156249999997,25.691693149037015,25.574021369424795,-0.1176717796122217,True,-0.1176717796122217
150.890625,25.754299743533064,25.636252811212543,-0.1180469323205195,True,-0.1180469323205195
151.1796875,25.81726529647712,25.69923750638193,-0.1180277900951869,True,-0.1180277900951869
151.46874999999997,25.88036649270567,25.76298244443886,-0.1173840482668088,True,-0.1173840482668088
151.7578125,25.94376414279413,25.827491815586438,-0.116272327207699,True,-0.116272327207699
152.046875,26.00737185161761,25.89276689310781,-0.1146049585097931,True,-0.1146049585097931
152.3359375,26.071210379641595,25.95880592662522,-0.1124044530163743,True,-0.1124044530163743
152.62499999999997,26.135336997795548,26.02560404829508,-0.1097329495004691,True,-0.1097329495004691
152.9140625,26.199625474255555,26.093153194117264,-0.1064722801382908,True,-0.1064722801382908
153.203125,26.264283912557943,26.161442042627677,-0.102841869930273,True,-0.102841869930273
153.4921875,26.32903171037392,26.230455973304885,-0.0985757370690378,True,-0.0985757370690378
153.78124999999997,26.394235424075543,26.30017704704811,-0.094058377027438,True,-0.094058377027438
154.0703125,26.45945223193918,26.37058401107048,-0.0888682208687006,True,-0.0888682208687006
154.359375,26.525215253417628,26.441652330495163,-0.0835629229224664,True,-0.0835629229224664
154.64843749999997,26.59097827489608,26.51335424883748,-0.077624026058598,True,-0.077624026058598
154.9375,26.6572480638377,26.58565887940185,-0.0715891844358454,True,-0.0715891844358454
155.2265625,26.723585037859664,26.658532329414705,-0.0650527084449584,True,-0.0650527084449584
155.515625,26.79035951357863,26.73193785845229,-0.0584216551263311,True,-0.0584216551263311
155.80468749999997,26.85728573538168,26.80583607240487,-0.0514496629768108,True,-0.0514496629768108
156.09375,26.924576312505224,26.88018515384539,-0.0443911586598365,True,-0.0443911586598365
156.3828125,26.99210776897953,26.954941129244503,-0.037166639735027,True,-0.037166639735027
156.671875,27.059926282904485,27.030058172995133,-0.0298681099093513,True,-0.0298681099093513
156.96093749999997,27.128079697188543,27.10548894768384,-0.0225907495047007,True,-0.0225907495047007
157.25,27.196438424829296,27.181184979477813,-0.0152534453514846,True,-0.0152534453514846
157.5390625,27.265231304672227,27.257097066891145,-0.0081342377810794,True,-0.0081342377810794
157.828125,27.334142986401307,27.333175720560508,-0.0009672658407983,True,-0.0009672658407983
158.1171875,27.40359367668793,27.409371631006856,0.0057779543189279,True,0.0057779543189279
158.40625,27.47307153953368,27.48563616069689,0.0125646211632177,True,0.0125646211632177
158.6953125,27.54319927941873,27.561921856056863,0.0187225766381388,True,0.0187225766381388
158.98437499999997,27.61332701930378,27.6381829744438,0.0248559551400198,True,0.0248559551400198
159.2734375,27.684082046740265,27.714376020459525,0.0302939737192586,True,0.0302939737192586
159.5625,27.75490703189624,27.79046028541349,0.035553253517253,True,0.035553253517253
159.8515625,27.82627747405632,27.86639838321673,0.0401209091604078,True,0.0401209091604078
160.14062499999997,27.897820924605377,27.942156775534645,0.044335850929271,True,0.044335850929271
160.4296875,27.969822719911345,28.017706278656245,0.047883558744903,True,0.047883558744903
160.71875,28.042106954689125,28.093022544264187,0.0509155895750644,True,0.0509155895750644
161.0078125,28.114756716171687,28.168086506128777,0.0533297899570905,True,0.0533297899570905
161.29687499999997,28.187805234059468,28.242884784709315,0.0550795506498481,True,0.0550795506498481
161.5859375,28.26112028766308,28.317410041741635,0.0562897540785575,True,0.0562897540785575
161.875,28.334957856828403,28.391661277127497,0.0567034202990923,True,0.0567034202990923
162.16406249999997,28.408956282260068,28.465644060828694,0.0566877785686294,True,0.0566877785686294
162.453125,28.483609038266675,28.53937069300976,0.0557616547430875,True,0.0557616547430875
162.7421875,28.558309712547494,28.612860286370385,0.0545505738228889,True,0.0545505738228889
163.03125,28.633805266436045,28.686138765462186,0.052333499026138,True,0.052333499026138
163.32031249999997,28.7093008203246,28.759238778788475,0.0499379584638776,True,0.0499379584638776
163.609375,28.785595467921848,28.83219952063598,0.0466040527141338,True,0.0466040527141338
163.8984375,28.86196302552901,28.90506646087152,0.0431034353425043,True,0.0431034353425043
164.1875,28.93903118928323,28.977890982342903,0.0388597930596756,True,0.0388597930596756
164.47656249999997,29.016301683260952,29.05072992703402,0.0344282437730672,True,0.0344282437730672
164.765625,29.094166796059582,29.123645053719844,0.0294782576602571,True,0.0294782576602571
165.0546875,29.17237303228705,29.196702411525777,0.0243293792387237,True,0.0243293792387237
165.34374999999997,29.251059691426573,29.26997163549063,0.0189119440640594,True,0.0189119440640594
165.6328125,29.33023651178042,29.34352517193622,0.0132886601558017,True,0.0132886601558017
165.921875,29.409770556891715,29.41743744312918,0.0076668862374652,True,0.0076668862374652
166.2109375,29.48995502066517,29.49178396234817,0.0018289416829977,True,0.0018289416829977
166.49999999999997,29.57036361776364,29.566640412010724,-0.0037232057529153,True,-0.0037232057529153
166.7890625,29.65159520441488,29.64208169893168,-0.0095135054831961,True,-0.0095135054831961
167.078125,29.732906936530853,29.71818100204588,-0.0147259344849721,True,-0.0147259344849721
167.3671875,29.815227772907505,29.79500882899517,-0.0202189439123326,True,-0.0202189439123326
167.65624999999997,29.897548609284154,29.872632098819757,-0.0249165104643997,True,-0.0249165104643997
167.9453125,29.98092785350562,29.95111326857333,-0.0298145849322861,True,-0.0298145849322861
168.234375,30.06438296925716,30.03050952196818,-0.0338734472889803,True,-0.0338734472889803
168.52343749999997,30.14877538419852,30.11087203812265,-0.0379033460758647,True,-0.0379033460758647
168.8125,30.23341299977182,30.192245358102912,-0.0411676416689071,True,-0.0411676416689071
169.1015625,30.318855552436737,30.27466686620289,-0.044188686233848,True,-0.044188686233848
169.390625,30.404727404883857,30.35816640177485,-0.0465610031090066,True,-0.0465610031090066
169.67968749999997,30.491259286232427,30.442766015896453,-0.0484932703359725,True,-0.0484932703359725
169.96875,30.57842099908173,30.52847988523532,-0.0499411138464092,True,-0.0499411138464092
170.2578125,30.666083805226915,30.615314393152097,-0.0507694120748143,True,-0.0507694120748143
170.546875,30.754595309927304,30.7032683853781,-0.0513269245492019,True,-0.0513269245492019
170.83593749999997,30.843433240776047,30.79233360453381,-0.0510996362422383,True,-0.0510996362422383
171.125,30.933359258785988,30.882495304348467,-0.0508639544375202,True,-0.0508639544375202
171.4140625,31.0234193357268,30.973733040735876,-0.0496862949909276,True,-0.0496862949909276
171.70312499999997,31.114829932267625,31.066021632925477,-0.0488082993421526,True,-0.0488082993421526
171.9921875,31.20624052880846,31.159332283695846,-0.0469082451126159,True,-0.0469082451126159
172.28125,31.29913345945507,31.253633843477644,-0.0454996159774262,True,-0.0454996159774262
172.5703125,31.39210468239601,31.348894198757264,-0.043210483638742,True,-0.043210483638742
172.85937499999997,31.48640601301128,31.44508176090338,-0.0413242521078993,True,-0.0413242521078993
173.1484375,31.58102063345069,31.54216702734481,-0.0388536061058861,True,-0.0388536061058861
173.4375,31.67679495597539,31.64012418304217,-0.0366707729332199,True,-0.0366707729332199
173.7265625,31.77314333103231,31.738932706515325,-0.0342106245169865,True,-0.0342106245169865
174.01562499999997,31.870460160669158,31.83857894140968,-0.0318812192594761,True,-0.0318812192594761
174.3046875,31.96864124407672,31.939057591806836,-0.0295836522698836,True,-0.0295836522698836
174.59375,32.0675755318833,32.04037309729959,-0.0272024345837063,True,-0.0272024345837063
174.88281249999997,32.16769806456079,32.14254084234973,-0.0251572222110599,True,-0.0251572222110599
175.171875,32.26833077371202,32.24558815370662,-0.0227426200054003,True,-0.0227426200054003
175.4609375,32.37051469511447,32.34955503975964,-0.0209596553548338,True,-0.0209596553548338
175.75,32.47293344846809,32.45449462668318,-0.0184388217849135,True,-0.0184388217849135
176.03906249999997,32.57731158091421,32.56047324815586,-0.0168383327583537,True,-0.0168383327583537
176.328125,32.681689713360335,32.66757014832462,-0.0141195650357126,True,-0.0141195650357126
176.6171875,32.78833146100042,32.775876761551274,-0.0124546994491395,True,-0.0124546994491395
176.90625,32.895051534425754,32.88549553732064,-0.009555997105122,True,-0.009555997105122
177.19531249999997,33.00384263410685,32.99653828448203,-0.0073043496248287,True,-0.0073043496248287
177.484375,33.1130697393155,33.10912401570239,-0.0039457236131051,True,-0.0039457236131051
177.7734375,33.22414286029987,33.22337628057066,-0.0007665797292083,True,-0.0007665797292083
178.06249999999997,33.33606244705458,33.339419984140044,0.0033575370854618,True,0.0033575370854618
178.3515625,33.44956405446922,33.457377696737964,0.0078136422687405,True,0.0078136422687405
178.640625,33.564385630041826,33.57736547051282,0.0129798404709877,True,0.0129798404709877
178.9296875,33.68047797418635,33.699488188307924,0.0190102141215744,True,0.0190102141215744
179.21874999999997,33.79843971342016,33.82383448093013,0.0253947675099772,True,0.0253947675099772
179.5078125,33.91730316717332,33.95047125957751,0.0331680924041954,True,0.0331680924041954
179.796875,34.03867772465126,34.07943792095888,0.0407601963076237,True,0.0407601963076237
180.0859375,34.160513529043435,34.21074029332103,0.050226764277593,True,0.050226764277593
180.375,34.285615460233764,34.344344402027744,0.058728941793977,True,0.058728941793977
180.6640625,34.4107173914241,34.48017014333088,0.0694527519067775,True,0.0694527519067775
180.953125,34.53984431100756,34.618084964344824,0.0782406533372734,True,0.0782406533372734
181.2421875,34.66903968277456,34.75789765578124,0.0888579730066868,True,0.0888579730066868
181.53125,34.80204764096461,34.89935237150444,0.0973047305398294,True,0.0973047305398294
181.8203125,34.9357666767812,35.04212299520317,0.1063563184219712,True,0.1063563184219712
182.109375,35.07302198936329,35.18580797920424,0.1127859898409563,True,0.1127859898409563
182.3984375,35.21177600971742,35.32992578343029,0.1181497737128695,True,0.1181497737128695
182.6875,35.35370493114495,35.47391104347756,0.1202061123326131,True,0.1202061123326131
182.9765625,35.49810951948086,35.61711159550981,0.1190020760289539,True,0.1190020760289539
183.265625,35.64521230038347,35.758786481888485,0.1135741815050175,True,0.1135741815050175
183.5546875,35.79601974250861,35.898105054963466,0.1020853124548484,True,0.1020853124548484
183.84375,35.948888848300314,36.034147287040405,0.0852584387400975,True,0.0852584387400975
184.1328125,36.10703483133371,36.165905382065866,0.0588705507321499,True,0.0588705507321499
184.421875,36.26637859966608,36.29228676894103,0.0259081692749393,True,0.0259081692749393
184.7109375,36.43305167328023,36.41211853756866,-0.0209331357115746,True,-0.0209331357115746
185.0,36.5997247468944,36.524153356829935,-0.0755713900644564,True,-0.0755713900644564
