z_mm,B_sim_mT
7.75,2.5629832742243255
8.0,2.5957106318138505
8.25,2.628153485272606
8.5,2.66030585626915
8.75,2.6921626165985355
9.000000000000002,2.7237195018036444
9.250000000000002,2.754973121987242
9.500000000000002,2.785920969768074
9.750000000000002,2.8165614253489366
9.999999999999998,2.8468937586794536
10.249999999999998,2.876918128710914
10.499999999999998,2.906635579755153
10.75,2.936048034973521
11.0,2.9651582870358633
11.25,2.993969986002547
11.5,3.0224876244951866
11.75,3.050716520233385
12.0,3.0786627960258306
12.25,3.1063333573139382
12.5,3.1337358673752163
12.750000000000002,3.160878720301427
13.000000000000002,3.1877710118733753
13.250000000000002,3.2144225084597395
13.500000000000002,3.2408436140720025
13.750000000000002,3.267045335710704
14.000000000000002,3.2930392471406864
14.250000000000002,3.318837451233997
14.500000000000002,3.3444525410193924
14.750000000000004,3.369897559576451
15.000000000000004,3.395185958910691
15.250000000000004,3.4203315579434714
15.500000000000004,3.44534849974733
15.750000000000004,3.4702512081535715
16.000000000000004,3.4950543438545973
16.249999999999996,3.519772760118914
16.499999999999996,3.5444214582317732
16.749999999999996,3.569015542769484
16.999999999999996,3.593570176810437
17.249999999999996,3.618100537181031
17.499999999999996,3.6426217698301055
17.75,3.667148945421335
18.0,3.6916970152291344
18.25,3.71628076742063
18.5,3.740914783803572
18.75,3.7656133971182526
19.0,3.790390648950496
19.25,3.8152602483424385
19.5,3.8402355311784
19.75,3.8653294204245743
20.0,3.8905543873033515
20.25,3.915922413486192
20.5,3.941444954392463
20.75,3.967132903686193
21.0,3.9929965590673397
21.25,4.019045589459736
21.5,4.045289003703284
21.750000000000004,4.071735120864001
22.000000000000004,4.09839154228121
22.250000000000004,4.125265125476933
22.500000000000004,4.1523619600580055
22.750000000000004,4.179687345746119
23.000000000000004,4.207245772675398
23.250000000000004,4.23504090410028
23.500000000000004,4.2630755616587495
23.750000000000004,4.291351713336928
23.999999999999996,4.319870464280504
24.249999999999996,4.348632050596456
24.499999999999996,4.377635836284533
24.749999999999996,4.406880313432253
24.999999999999996,4.436363105799282
25.249999999999996,4.466080975907031
25.5,4.496029835737194
25.75,4.526204761128381
26.0,4.556600009943292
26.25,4.58720904405983
26.5,4.618024555218346
26.75,4.649038494733784
27.0,4.680242107056249
27.25,4.711625967136142
27.5,4.743180021521379
27.75,4.77489363308379
28.0,4.806755629240535
28.25,4.838754353504157
28.5,4.870877720162224
28.75,4.903113271854718
29.0,4.93544823978482
29.25,4.967869606266935
29.500000000000004,5.000364169284993
29.750000000000004,5.032918608705006
30.000000000000004,5.065519553758547
30.250000000000004,5.09815365138909
30.500000000000004,5.130807635031156
30.750000000000004,5.163468393373584
31.000000000000004,5.1961230386431065
31.25,5.228758973933357
31.5,5.26136395909774
31.75,5.2939261747223165
32.0,5.326434283697571
32.25,5.358877489915536
32.5,5.391245593631458
32.75,5.423529043047045
33.0,5.455718981695331
33.25,5.487807291235242
33.5,5.519786629296764
33.75,5.551650462055175
34.0,5.583393091254703
34.25,5.615009675447717
34.5,5.6464962452649266
34.75,5.677849712584499
35.0,5.709067873522688
35.25,5.740149405225493
35.50000000000001,5.771093856498577
35.75000000000001,5.801901632371363
36.00000000000001,5.832573972749368
36.25000000000001,5.863112925366475
36.50000000000001,5.893521313304619
36.75000000000001,5.923802697401954
37.00000000000001,5.953961333921246
37.25000000000001,5.984002127897047
37.50000000000001,6.013930582623009
