z_mm,B_sim_mT
156.75,27.103979185400934
157.0,27.166621610633047
157.25,27.22940492472135
157.5,27.292314904616322
157.75,27.355337331344447
158.0,27.418458062318333
158.25,27.481663106517367
158.5,27.5449387022787
158.75,27.60827139740732
159.0,27.671648131284172
159.25,27.73505631862232
159.5,27.79848393449538
159.75,27.861919600237467
160.0,27.92535266979266
160.25,27.98877331607304
160.5,28.05217261686899
160.75,28.11554263984316
161.0,28.178876526131376
161.25,28.24216857206909
161.5,28.30541430856141
161.75,28.368610577618234
162.0,28.431755605583653
162.25,28.494849072599845
162.5,28.55789217786169
162.75,28.620887700236505
163.0,28.683840053846772
163.25,28.746755338238394
163.5,28.809641382786243
163.75,28.872507785019305
164.0,28.935365942580454
164.25,28.998229078570457
164.5,29.061112260060934
164.75,29.124032409596406
165.0,29.18700830954128
165.25,29.250060599161998
165.5,29.313211764367658
165.75,29.376486120063703
166.0,29.43990978510184
166.25,29.503510649834386
166.5,29.567318336303323
166.75,29.63136415111138
167.0,29.695681031035626
167.25,29.760303481451533
167.5,29.825267507638337
167.75,29.890610539032878
168.0,29.956371346491157
168.25,30.02258995260129
168.5,30.089307535072255
168.75,30.15656632319635
169.0,30.224409487352332
169.25,30.292881021480152
169.5,30.362025618417277
169.75,30.431888537942296
170.0,30.50251546732329
170.25,30.57395237411824
170.5,30.646245350922637
170.75,30.719440451707058
171.0,30.79358351933482
171.25,30.868720003799822
171.5,30.94489477067644
171.75,31.02215189923015
172.0,31.100534469599182
172.25,31.180084338426692
172.50000000000003,31.260841902299774
172.75000000000003,31.342845848339287
173.00000000000003,31.42613289128235
173.25000000000003,31.510737496411043
173.50000000000003,31.596691587706207
173.75000000000003,31.684024240646423
174.00000000000003,31.77276135913055
174.25000000000003,31.862925336078764
174.50000000000003,31.954534697363048
174.75000000000003,32.047603728834886
175.00000000000003,32.142142086355555
175.25000000000003,32.23815438889527
175.50000000000003,32.33563979495011
175.75000000000003,32.43459156273196
176.00000000000003,32.53499659481588
176.25000000000003,32.63683496818205
176.50000000000003,32.74007945086355
176.75000000000003,32.844695006708264
177.00000000000003,32.95063829007949
177.25000000000003,33.05785713265554
177.50000000000003,33.16629002484086
177.75000000000003,33.27586559466713
178.00000000000003,33.38650208744085
178.25000000000003,33.49810684977839
178.50000000000003,33.61057582205829
178.75000000000003,33.723793043708056
179.00000000000003,33.83763017612375
179.25000000000003,33.95194604839015
179.50000000000003,34.066586231319995
179.75000000000003,34.18138264565725
180.00000000000003,34.29615321058334
180.25000000000003,34.41070153891925
180.50000000000003,34.5248166856237
180.75000000000003,34.63827295633793
