z_mm,B_sim_mT
168.0,25.850596136541174
168.25,25.950504048027373
168.5,26.051254054547446
168.75,26.152908963137662
169.0,26.255533095417398
169.25,26.35919214320281
169.5,26.46395301214994
169.75,26.569883653072274
170.0,26.67705288056523
170.25,26.785530178558364
170.5,26.895385492406124
170.75,27.00668900711927
171.0,27.119510911333098
171.25,27.233921146605827
171.5,27.349989141640982
171.75,27.467783531033245
172.0,27.58737185814768
172.25,27.70882026175906
172.50000000000003,27.83219314610194
172.75000000000003,27.957552834013782
173.00000000000003,28.084959202894527
173.25000000000003,28.214469303256383
173.50000000000003,28.346136959699507
173.75000000000003,28.480012354222982
174.00000000000003,28.61614159186693
174.25000000000003,28.754566248782552
174.50000000000003,28.895322902942276
174.75000000000003,29.03844264783416
175.00000000000003,29.183950589632282
175.25000000000003,29.33186532850168
175.50000000000003,29.482198424879336
175.75000000000003,29.634953851775848
176.00000000000003,29.790127434364067
176.25000000000003,29.947706278360915
176.50000000000003,30.107668188968777
176.75000000000003,30.26998108242015
177.00000000000003,30.434602392465106
177.25000000000003,30.601478474453096
177.50000000000003,30.7705440099876
177.75000000000003,30.941721415472315
178.00000000000003,31.114920258217936
178.25000000000003,31.290036684136638
178.50000000000003,31.466952861413095
178.75000000000003,31.645536444902582
179.00000000000003,31.82564006636303
179.25000000000003,32.00710085597382
179.50000000000003,32.18974000092384
179.75000000000003,32.3733623471573
180.00000000000003,32.55775605064212
180.25000000000003,32.742692284763756
180.50000000000003,32.927925010638816
180.75000000000003,33.11319081728059
181.00000000000003,33.298208838621676
181.25000000000003,33.48268075440086
181.50000000000003,33.66629088184138
181.75000000000003,33.84870636487837
182.00000000000003,34.02957746742635
182.25000000000003,34.20853797680526
182.50000000000003,34.38520572295949
182.75000000000003,34.55918321850418
183.00000000000003,34.73005842391139
183.25000000000003,34.89740564130505
183.50000000000003,35.06078653936757
183.75000000000003,35.219751310774214
184.00000000000003,35.37383996236965
184.25000000000003,35.522583736991564
184.50000000000003,35.665506664438865
184.75000000000003,35.80212723759133
185.00000000000003,35.931960208127705
185.25000000000003,36.054518494682185
185.50000000000003,36.169315194643985
185.75000000000003,36.275865689167674
186.00000000000003,36.37368982934859
186.25000000000003,36.46231418995738
186.50000000000003,36.54127437564813
186.75000000000003,36.61011736318839
187.00000000000003,36.6684038620349
187.25000000000003,36.71571067452604
187.50000000000003,36.75163303610916
187.75000000000003,36.77578691539332
188.00000000000003,36.78781125343819
188.25,36.78737012157661
188.5,36.77415477723614
188.75,36.74788559768268
189.0,36.708313872360634
189.25,36.65522343554717
189.5,36.5884321223637
189.75,36.50779303278212
190.0,36.41319559010564
190.25,36.30456638246757
190.5,36.181869778145995
190.75,36.045108307900975
191.0,35.894322810064395
191.25,35.72959233670886
191.5,35.55103382184717
191.75,35.358801515221735
192.0,35.15308618779165
192.25,34.934114117468845
192.5,34.702145865954996
192.75,34.45747485965022
193.0,34.2004257895099
193.25,33.93135284639022
193.5,33.65063780982476
193.75,33.35868800929503
194.0,33.05593417789045
194.25,32.7428282187919
194.5,32.41984090525924
194.75,32.08745953476741
195.0,31.7461855576276
195.25,31.39653219986939
195.5,31.039022099367568
195.75,30.67418497319787
196.0,30.302555333027485
196.25,29.924670264017205
196.5,29.541067281262393
196.75,29.15228227626106
197.0,28.7588475642966
197.25,28.361290041992028
197.5,27.960129462655377
197.75,27.555876835420214
198.0,27.149032952612284
198.25,26.740087048261625
198.5,26.32951558924977
198.75,25.917781199243198
199.0,25.505331714332797
199.25,25.092599368178877
199.5,24.6800001034614
199.75,24.267933005555644
200.0,23.856779853596937
200.25,23.44690478346227
200.5,23.038654056678222
200.75,22.632355928859198
201.0,22.228320610980624
201.25,21.826840316592996
201.5,21.428189387974175
201.75,21.032624494193243
202.0,20.640384894108998
202.25,20.2516927574422
202.5,19.866753537233176
202.75,19.48575638721811
203.0,19.108874617918733
203.25,18.736266185534646
203.5,18.36807420804704
203.75000000000003,18.00442750328083
204.00000000000003,17.645441144023067
204.25000000000003,17.291217025653406
204.50000000000003,16.941844442102397
204.75000000000003,16.59740066631124
205.00000000000003,16.257951531719115
205.25000000000003,15.923552011647162
205.50000000000003,15.594246793780162
205.75000000000003,15.270070847265407
206.00000000000003,14.951049980250946
206.25000000000003,14.63720138597234
206.50000000000003,14.32853417576625
206.75000000000003,14.025049897640772
207.00000000000003,13.726743039265886
207.25000000000003,13.433601514462742
207.50000000000003,13.14560713246816
207.75000000000003,12.862736049430861
208.00000000000003,12.584959201759073
208.25000000000003,12.312242721086125
208.50000000000003,12.04454833075227
208.75000000000003,11.781833723817456
209.00000000000003,11.524052922722838
209.25000000000003,11.271156620808753
209.50000000000003,11.023092505974608
209.75000000000003,10.779805566832959
210.00000000000003,10.541238381766378
210.25000000000003,10.307331391342684
210.50000000000003,10.078023154582505
210.75000000000003,9.853250589603686
211.00000000000003,9.632949199190714
211.25000000000003,9.417053281854505
211.50000000000003,9.205496128959572
211.75000000000003,8.998210208502417
212.00000000000003,8.795127336127022
212.25000000000003,8.596178833962087
212.50000000000003,8.401295677859617
212.75000000000003,8.210408633606805
213.00000000000003,8.02344838267309
213.25000000000003,7.840345638042009
213.50000000000003,7.661031250663634
213.75000000000003,7.485436307048147
214.00000000000003,7.313492218504718
214.25000000000003,7.145130802512696
214.50000000000003,6.980284356694327
214.75000000000003,6.818885725839869
215.00000000000003,6.660868362417685
215.25000000000003,6.506166380983079
215.50000000000003,6.35471460688127
215.75000000000003,6.206448619621372
216.00000000000003,6.0613047912801505
216.25000000000003,5.919220320276416
216.50000000000003,5.78013326083949
216.75000000000003,5.64398254847815
217.00000000000003,5.510708021739939
217.25000000000003,5.380250440534668
217.50000000000003,5.252551501280565
217.75000000000003,5.12755384911658
218.00000000000003,5.00520108741003
218.25000000000003,4.885437784775123
218.50000000000003,4.768209479804702
218.75000000000003,4.653462683705063
219.00000000000003,4.541144881011705
219.25000000000003,4.431204528552524
219.50000000000003,4.323591052814158
219.75000000000003,4.218254845856889
220.0,4.115147259913793
220.25,4.014220600800629
220.5,3.915428120254358
220.75,3.8187240073096977
221.0,3.7240633788156634
221.25,3.6314022691865904
221.5,3.5406976194752766
221.75,3.4519072658494387
222.0,3.3649899275466186
222.25,3.279905194376948
222.5,3.196613513837863
222.75,3.1150761778998435
